2008;Centro_Oeste;MS;5000609;AMAMBAI;Rural;Municipal;50029037;EM MITÃ RORY;95,5;71,1;67,2;66,7;92,2;;;;;73,9;;73,9;;;;;;;0;24,2;32;31;5,6;;;;;23,4;;23,4;;;;;;;4,5;4,7;0,8;2,3;2,2;;;;;2,7;;2,7;;;;;;
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Estadual;50015168;EE DR. FERNANDO CORRÊA DA COSTA;91,7;92,5;92,6;96,6;83,3;72,5;54,7;67,7;90,2;91,3;69,6;80,3;66,7;80,3;82,4;;;76,1;0;7,5;7,4;3,4;16,7;25;45,3;27,4;7,3;7,1;27,9;17,6;25,6;10,5;14,1;;;17,1;8,3;0;0;0;0;2,5;0;4,9;2,5;1,6;2,5;2,1;7,7;9,2;3,5;;;6,8
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Estadual;50015176;EE VESPASIANO MARTINS;100;90,7;98;96,8;89,4;66,7;80;72,3;87,1;94,4;76,4;86,3;46,1;72,4;81,3;;;60,1;0;9,3;2;3,2;10,6;30,2;13,3;20;11,3;5,6;18,8;11,6;37,7;3,9;6,6;;;23,2;0;0;0;0;0;3,1;6,7;7,7;1,6;0;4,8;2,1;16,2;23,7;12,1;;;16,7
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Estadual;50015249;EE CEL. FELIPE DE BRUM;100;91,1;100;91,7;97,3;80;72,9;60,8;75;95,2;71,6;82,8;70,2;69,4;81,3;;;72,7;0;8,9;0;8,3;2,7;15,3;25,9;37,1;25;4,8;26,3;16,1;25;29;16,7;;;24,2;0;0;0;0;0;4,7;1,2;2,1;0;0;2,1;1,1;4,8;1,6;2;;;3,1
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Estadual;50015257;EE DOM AQUINO CORRÊA;100;88,9;91,1;88,7;96,6;79,7;90,5;83;83,8;92,1;84,3;88,5;84,8;;;;;84,8;0;11,1;8,9;11,3;3,4;20,3;9,5;17;16,2;7,9;15,7;11,5;15,2;;;;;15,2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Municipal;50015222;EM ANTONIO PINTO DA SILVA;100;67,8;77,7;82,3;76;56,6;51,1;61,1;81,8;77;57,8;69,1;;;;;;;0;31;22,3;16,5;24;43,4;48,9;38,9;4,5;22,4;41;30,1;;;;;;;0;1,2;0;1,2;0;0;0;0;13,7;0,6;1,2;0,8;;;;;;
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Municipal;50015230;EM JULIO MANVAILER;100;79,8;95,2;83,8;91,9;63,5;70,8;70,7;91,2;87,2;70,8;80;;;;;;;0;18;3,2;16,2;6,8;33,3;29,2;29,3;5,9;11,6;27,7;18,6;;;;;;;0;2,2;1,6;0;1,3;3,2;0;0;2,9;1,2;1,5;1,4;;;;;;
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Municipal;50025074;EM PROFª. MARIA BATAGLIN MACHADO;;71,7;76,9;78,3;97,6;76,7;71,4;65,4;78,9;80,2;73,4;77,2;;;;;;;;28,3;23,1;21,7;2,4;23,3;26,5;34,6;21,1;19,8;26;22,5;;;;;;;;0;0;0;0;0;2,1;0;0;0;0,6;0,3;;;;;;
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Municipal;50028430;EM FLÁVIO AUGUSTO COELHO DERZI;100;78,5;77,1;85,5;87,8;60,7;73,6;88;78,6;83;73,6;78,9;;;;;;;0;21,5;22,9;14,5;12,2;39,3;26,4;12;14,3;17;25,8;20,9;;;;;;;0;0;0;0;0;0;0;0;7,1;0;0,6;0,2;;;;;;
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Municipal;50029029;EM MARLENE VILARINHO DE ALBUQUERQUE;;57,4;85,3;96,2;84,8;;;;;76,9;;76,9;;;;;;;;37;14,7;3,8;15,2;;;;;21,1;;21,1;;;;;;;;5,6;0;0;0;;;;;2;;2;;;;;;
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Particular;50015095;CENTRO EDUCACIONAL LUIZ QUARELLI;100;100;100;100;100;100;93,3;100;100;100;98,3;99;100;100;100;;;100;0;0;0;0;0;0;6,7;0;0;0;1,7;1;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0
2008;Centro_Oeste;MS;5000609;AMAMBAI;Urbana;Particular;50029169;ESCOLA DE EF EM DA FIAMA;;;;;;;;100;100;;100;100;100;100;100;;;100;;;;;;;;0;0;;0;0;0;0;0;;;0;;;;;;;;0;0;;0;0;0;0;0;;;0
2008;Centro_Oeste;MS;5000708;ANASTACIO;Rural;Municipal;50001167;ESCOLA-PÓLO MUNICIPAL RURAL LADISLAU GOMES DE BRITO;90;100;53,8;62,5;100;;;;;76,7;;76,7;;;;;;;0;0;23,1;12,5;0;;;;;9,3;;9,3;;;;;;;10;0;23,1;25;0;;;;;14;;14;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Rural;Municipal;50001175;ESCOLA MUNICIPAL RURAL MANOEL VALÉRIO DA SILVA;100;72,7;75;100;88,2;81,8;100;84,6;100;87;91,7;89,4;;;;;;;0;27,3;25;0;11,8;18,2;0;15,4;0;13;8,3;10,6;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Rural;Municipal;50001256;ESCOLA MUNICIPAL RURAL COLONIA PAULISTA;100;100;71,4;91,7;100;100;100;90,9;100;91,7;97;94,2;;;;;;;0;0;28,6;8,3;0;0;0;9,1;0;8,3;3;5,8;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Rural;Municipal;50001310;ESCOLA-PÓLO MUNICIPAL RURAL KM 21;75;62,5;90;93,8;90;68,8;86,7;66,7;71,4;82,1;73,7;78,5;;;;;;;12,5;31,3;0;6,2;0;12,5;6,7;0;7,1;10,3;7;8,9;;;;;;;12,5;6,2;10;0;10;18,7;6,6;33,3;21,5;7,6;19,3;12,6;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Rural;Municipal;50001361;ESCOLA- PÓLO MUNICIPAL. RURAL NOVO PROGRESSO;72,7;75;83,3;78,1;92,9;42,9;57,1;88,5;71,4;81,7;63,5;73,2;;;;;;;27,3;25;16,7;12,5;3,6;42,9;28,6;11,5;0;14,7;24;19;;;;;;;0;0;0;9,4;3,5;14,2;14,3;0;28,6;3,6;12,5;7,8;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Rural;Municipal;50001469;ESCOLA -PÓLO MUNICIPAL RURAL SÃO MANOEL;100;75;58,3;80;60;;;;;76,5;;76,5;;;;;;;0;25;41,7;0;30;;;;;17,6;;17,6;;;;;;;0;0;0;20;10;;;;;5,9;;5,9;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50001078;EE TEODORO RONDON;100;53,8;72,2;83,3;86,7;82,9;85,3;94,4;90,9;80,2;86,5;83,4;;;;;;;0;46,2;27,8;13,3;13,3;14,6;11,8;0;0;18,8;9,6;14,1;;;;;;;0;0;0;3,4;0;2,5;2,9;5,6;9,1;1;3,9;2,5;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50001086;EE CARLOS DRUMMOND DE ANDRADE;100;67,5;62,5;70,8;80;66,7;80;73,2;87,3;77,9;76,2;77;63;76;71,7;;;69;0;25;37,5;20,8;11,7;19,4;15,4;21,4;7,3;16,6;16,1;16,3;9,3;9,3;4,3;;;8,3;0;7,5;0;8,4;8,3;13,9;4,6;5,4;5,4;5,5;7,7;6,7;27,7;14,7;24;;;22,7
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50001094;EE DEP. CARLOS SOUZA MEDEIROS;100;57,7;63,3;80,6;86,4;69,7;53,5;61,8;64,2;80,4;62,5;70,4;55,5;66,3;57,1;;;59,8;0;38,5;33,3;15,3;11,9;17,2;17,4;15,7;24,7;17,1;18,6;18;14,5;3,3;10,2;;;9,6;0;3,8;3,4;4,1;1,7;13,1;29,1;22,5;11,1;2,5;18,9;11,6;30;30,4;32,7;;;30,6
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50001108;EE ROBERTO SCAFF;95;100;100;100;81,3;50;69,2;66,7;88;94,4;67,3;78,3;69,6;77,2;84,2;;;76,2;0;0;0;0;18,7;40,6;23,1;33,3;8;4,2;26,9;17,7;20,3;10,5;3,5;;;12,4;5;0;0;0;0;9,4;7,7;0;4;1,4;5,8;4;10,1;12,3;12,3;;;11,4
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50001116;EE MARIA CORRÊA DIAS;100;62;55;84,2;92,5;85,4;76,3;83,8;88,6;79,8;83,5;81,5;;;;;;;0;36;45;7,9;3,8;4,2;18,4;13,5;0;17;8,9;13,3;;;;;;;0;2;0;7,9;3,7;10,4;5,3;2,7;11,4;3,2;7,6;5,2;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50001124;EE ROMALINO ALVES DE ALBRES;100;75,9;64,9;73,7;75,9;71,4;63,9;71,2;96,6;77,5;72,7;75,6;;;;;;;0;24,1;35,1;24,6;21,7;23,2;31,1;21,2;3,4;21,5;22,2;21,8;;;;;;;0;0;0;1,7;2,4;5,4;5;7,6;0;1;5,1;2,6;;;;;;
2008;Centro_Oeste;MS;5000708;ANASTACIO;Urbana;Estadual;50029819;EE INDÍGENA GUILHERMINA DA SILVA;90,2;74,2;67,5;74,2;93,8;73,3;96;84,6;100;80,5;85,5;82;;;;;;;0;25,8;22,5;16,1;0;23,3;0;0;0;11,9;9,2;11,1;;;;;;;9,8;0;10;9,7;6,2;3,4;4;15,4;0;7,6;5,3;6,9;;;;;;
